date,close
01-02-2011,8611.05
02-02-2011,8718.7
03-02-2011,8869.7
04-02-2011,8677.5
07-02-2011,8734.05
08-02-2011,8571.2
09-02-2011,8497.25
10-02-2011,8426.65
11-02-2011,8520.55
14-02-2011,8619.95
15-02-2011,8788.3
16-02-2011,8796.65
17-02-2011,8828.1
18-02-2011,8645.65
21-02-2011,8769.6
22-02-2011,8868.3
23-02-2011,8891.95
24-02-2011,8675.8
25-02-2011,8660.85
28-02-2011,8680.1
01-03-2011,8908.25
03-03-2011,8860.95
04-03-2011,8915.2
07-03-2011,8860.8
08-03-2011,8918.6
09-03-2011,8936.4
10-03-2011,8889.15
11-03-2011,8937.6
14-03-2011,9145.05
15-03-2011,9140.65
16-03-2011,9222
17-03-2011,9134.25
18-03-2011,8921.2
21-03-2011,8904.55
22-03-2011,8975.35
23-03-2011,9080.4
24-03-2011,9070.3
25-03-2011,9212.4
28-03-2011,9225.2
29-03-2011,9272.55
30-03-2011,9329.5
31-03-2011,9480.65
01-04-2011,9421
04-04-2011,9525.9
05-04-2011,9487.35
06-04-2011,9494.85
07-04-2011,9441.4
08-04-2011,9318.3
11-04-2011,9188.2
13-04-2011,9330.45
15-04-2011,9285.4
18-04-2011,9203.25
19-04-2011,9248.4
20-04-2011,9384.7
21-04-2011,9486.95
25-04-2011,9340.2
26-04-2011,9305.8
27-04-2011,9250.3
28-04-2011,9195.9
29-04-2011,9213.9
02-05-2011,9113.05
03-05-2011,8923.3
04-05-2011,9004
05-05-2011,8941.2
06-05-2011,8954.1
09-05-2011,8979.8
10-05-2011,8964.75
11-05-2011,8957.7
12-05-2011,8889.75
13-05-2011,8916.15
16-05-2011,8849.85
17-05-2011,8615.6
18-05-2011,8486.5
19-05-2011,8541.25
20-05-2011,8598.15
23-05-2011,8472.4
24-05-2011,8482.85
25-05-2011,8392.95
26-05-2011,8614.3
27-05-2011,8719.2
30-05-2011,8675.05
31-05-2011,8784.1
01-06-2011,8802.45
02-06-2011,8803.7
03-06-2011,8710.1
06-06-2011,8693.45
07-06-2011,8792.7
08-06-2011,8750
09-06-2011,8752.95
10-06-2011,8702.6
13-06-2011,8653.95
14-06-2011,8607.35
15-06-2011,8514.55
16-06-2011,8442.4
17-06-2011,8353.3
20-06-2011,8072.7
21-06-2011,8144.45
22-06-2011,8162.05
23-06-2011,8308.25
24-06-2011,8420.8
27-06-2011,8522.45
28-06-2011,8504.75
29-06-2011,8545.4
30-06-2011,8615.05
01-07-2011,8475.05
04-07-2011,8523.25
05-07-2011,8398.45
06-07-2011,8403.2
07-07-2011,8557.5
08-07-2011,8474.3
11-07-2011,8463.95
12-07-2011,8417.15
13-07-2011,8552.8
14-07-2011,8525.6
15-07-2011,8519.2
18-07-2011,8494.75
19-07-2011,8582.25
20-07-2011,8521.55
21-07-2011,8436.55
22-07-2011,8543.75
25-07-2011,8600.75
26-07-2011,8497.55
27-07-2011,8426.1
28-07-2011,8277.45
29-07-2011,8192.15
01-08-2011,8245.6
02-08-2011,8292.5
03-08-2011,8238.1
04-08-2011,8150.95
05-08-2011,7985.8
08-08-2011,7917.2
09-08-2011,7799.3
10-08-2011,7831.05
11-08-2011,7807.8
12-08-2011,7750.95
16-08-2011,7687.55
17-08-2011,7674.9
18-08-2011,7575.6
19-08-2011,7515.7
22-08-2011,7688.8
23-08-2011,7669.05
24-08-2011,7620.05
25-08-2011,7583.45
26-08-2011,7339
29-08-2011,7569.7
30-08-2011,7661.55
02-09-2011,7770.95
05-09-2011,7627.9
06-09-2011,7792.75
07-09-2011,7906.65
08-09-2011,7983.45
09-09-2011,7811.2
12-09-2011,7675.55
13-09-2011,7697.25
14-09-2011,7788.95
15-09-2011,7879.2
16-09-2011,7911.8
19-09-2011,7865.8
20-09-2011,8026.2
21-09-2011,7946.55
22-09-2011,7609.2
23-09-2011,7539.2
26-09-2011,7419.45
27-09-2011,7672.05
28-09-2011,7698.75
29-09-2011,7783.3
30-09-2011,7735.75
03-10-2011,7642.2
04-10-2011,7523.85
05-10-2011,7501.6
07-10-2011,7707.25
10-10-2011,7930
11-10-2011,7910.55
12-10-2011,8036.75
13-10-2011,7965.1
14-10-2011,8077.4
17-10-2011,7894.7
18-10-2011,7812.65
19-10-2011,7986.6
20-10-2011,7921.4
21-10-2011,7884.75
24-10-2011,8015.55
25-10-2011,8207.35
26-10-2011,8205.45
28-10-2011,8392.3
31-10-2011,8230.9
01-11-2011,8147.35
02-11-2011,8205.4
03-11-2011,8310.6
04-11-2011,8271.45
08-11-2011,8297.7
09-11-2011,8127.6
11-11-2011,8197.8
14-11-2011,8126.1
15-11-2011,7984.2
16-11-2011,7898
17-11-2011,7640.95
18-11-2011,7635.2
21-11-2011,7429.65
22-11-2011,7476.7
23-11-2011,7308.2
24-11-2011,7373.9
25-11-2011,7265.4
28-11-2011,7493.15
29-11-2011,7361.95
30-11-2011,7485.3
01-12-2011,7622.7
02-12-2011,7778.2
05-12-2011,7766.25
07-12-2011,7778.9
08-12-2011,7552.05
09-12-2011,7400.55
12-12-2011,7185.8
13-12-2011,7285.45
14-12-2011,7196.55
15-12-2011,7261.65
16-12-2011,7090.1
19-12-2011,7139.65
20-12-2011,6995.9
21-12-2011,7277.65
22-12-2011,7361.65
23-12-2011,7282.25
26-12-2011,7371.95
27-12-2011,7316.4
28-12-2011,7252.45
29-12-2011,7057.5
30-12-2011,6968.1
02-01-2012,7037.05
03-01-2012,7197.1
04-01-2012,7165.75
05-01-2012,7054.4
06-01-2012,7114.6
07-01-2012,7107.8
09-01-2012,7074.75
10-01-2012,7263.45
11-01-2012,7315.25
12-01-2012,7275.05
13-01-2012,7293.05
16-01-2012,7165.75
17-01-2012,7369.2
18-01-2012,7558.8
19-01-2012,7672.8
20-01-2012,7752.35
23-01-2012,7644.7
24-01-2012,7721.15
25-01-2012,7745.5
27-01-2012,7931.45
30-01-2012,7750.15
31-01-2012,7890.05
01-02-2012,7959.75
02-02-2012,7993.4
03-02-2012,8098.75
06-02-2012,8078.9
07-02-2012,8120.75
08-02-2012,8217.5
09-02-2012,8240.5
10-02-2012,8170.05
13-02-2012,8194.8
14-02-2012,8167.45
